InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV0282,P027,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-02-14 00:00:00,8.27,C1042,Germany
INV0282,P060,NIGHT LIGHT STAR T-LIGHT HOLDER,6,2023-02-14 00:00:00,3.67,C1042,Germany
INV0283,P074,VICTORIAN SEWING BOX LARGE,6,2023-02-28 00:00:00,11.44,C1030,United Kingdom
INV0283,P011,IVORY KNITTED MUG COSY,4,2023-02-28 00:00:00,1.63,C1030,United Kingdom
INV0283,P018,SAVE THE PLANET MUG,6,2023-02-28 00:00:00,1.25,C1030,United Kingdom
INV0283,P042,EDWARDIAN PARASOL NATURAL,1,2023-02-28 00:00:00,6.35,C1030,United Kingdom
INV0284,P062,FOLK ART STAR HANGING DECORATION,12,2023-10-07 00:00:00,1.88,C1042,Germany
INV0284,P059,BLUE RETRO NIGHT LIGHT,2,2023-10-07 00:00:00,4.75,C1042,Germany
INV0284,P027,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-10-07 00:00:00,7.77,C1042,Germany
INV0284,P017,JAZZ HEARTS ADDRESS BOOK,3,2023-10-07 00:00:00,1.42,C1042,Germany
INV0284,P048,WOODLAND CHARLOTTE BAG,4,2023-10-07 00:00:00,11.69,C1042,Germany
INV0285,P016,PARTY BUNTING,1,2023-12-09 00:00:00,4.29,C1005,United Kingdom
INV0285,P002,WHITE METAL LANTERN,6,2023-12-09 00:00:00,3.1,C1005,United Kingdom
INV0285,P072,PLASTERS IN TIN WOODLAND ANIMALS,6,2023-12-09 00:00:00,1.53,C1005,United Kingdom
INV0285,P057,CHRISTMAS TREE STAR DECORATION,4,2023-12-09 00:00:00,1.96,C1005,United Kingdom
INV0286,P046,SET OF 4 KNICK KNACK TINS POPPIES,6,2023-10-25 00:00:00,8.94,C1040,United Kingdom
INV0286,P047,ROUND SNACK BOXES SET OF 4 FRUITS,4,2023-10-25 00:00:00,8.94,C1040,United Kingdom
INV0286,P066,KNITTED UNION FLAG TEA COSY,2,2023-10-25 00:00:00,3.46,C1040,United Kingdom
INV0287,P027,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-12-22 00:00:00,7.05,C1037,United Kingdom
INV0287,P072,PLASTERS IN TIN WOODLAND ANIMALS,2,2023-12-22 00:00:00,1.58,C1037,United Kingdom
INV0287,P014,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-12-22 00:00:00,5.92,C1037,United Kingdom
INV0288,P053,SPOTTY BUNTING,2,2023-04-01 00:00:00,5.2,C1031,United Kingdom
INV0288,P034,RED FELT CRAFT TRINKET BOX,1,2023-04-01 00:00:00,1.79,C1031,United Kingdom
INV0288,P026,RETRO SPOT HEN PARTY NAPKINS,12,2023-04-01 00:00:00,0.76,C1031,United Kingdom
INV0288,P049,RED RETROSPOT CHARLOTTE BAG,2,2023-04-01 00:00:00,9.62,C1031,United Kingdom
INV0288,P044,VINTAGE DOMINOES,1,2023-04-01 00:00:00,3.39,C1031,United Kingdom
INV0288,P041,EDWARDIAN PARASOL RED,3,2023-04-01 00:00:00,6.19,C1031,United Kingdom
INV0289,P071,PLASTERS IN TIN CIRCUS PARADE,4,2023-07-25 00:00:00,1.41,C1009,United Kingdom
INV0289,P068,RED HANGING HEART T-LIGHT HOLDER,1,2023-07-25 00:00:00,3.24,C1009,United Kingdom
INV0289,P005,HAND WARMER UNION JACK,6,2023-07-25 00:00:00,1.66,C1009,United Kingdom
INV0289,P057,CHRISTMAS TREE STAR DECORATION,2,2023-07-25 00:00:00,2.0,C1009,United Kingdom
INV0289,P077,SWEETHEART CERAMIC TRINKET BOX,12,2023-07-25 00:00:00,1.27,C1009,United Kingdom
INV0289,P024,RECYCLED GLASS CANDLEHOLDER DAISY,2,2023-07-25 00:00:00,3.28,C1009,United Kingdom
INV0290,P042,EDWARDIAN PARASOL NATURAL,3,2023-06-05 00:00:00,5.97,C1030,United Kingdom
INV0290,P076,LARGE MARSHMALLOW PINK T-LIGHT HOLDER,2,2023-06-05 00:00:00,1.34,C1030,United Kingdom
INV0290,P068,RED HANGING HEART T-LIGHT HOLDER,6,2023-06-05 00:00:00,3.33,C1030,United Kingdom
INV0290,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,3,2023-06-05 00:00:00,0.79,C1030,United Kingdom
INV0290,P062,FOLK ART STAR HANGING DECORATION,6,2023-06-05 00:00:00,2.22,C1030,United Kingdom
INV0290,P032,BAKING SET 9 PIECE RETROSPOT,2,2023-06-05 00:00:00,6.18,C1030,United Kingdom
INV0291,P069,PINK HANGING HEART T-LIGHT HOLDER,4,2023-12-06 00:00:00,2.96,C1040,United Kingdom
INV0291,P016,PARTY BUNTING,1,2023-12-06 00:00:00,4.52,C1040,United Kingdom
INV0291,P019,AIRLINE BAG VINTAGE JET SET WHITE,1,2023-12-06 00:00:00,3.75,C1040,United Kingdom
INV0291,P006,HAND WARMER RED POLKA DOT,3,2023-12-06 00:00:00,1.94,C1040,United Kingdom
INV0292,P069,PINK HANGING HEART T-LIGHT HOLDER,1,2023-03-16 00:00:00,3.23,C1013,United Kingdom
INV0292,P014,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-03-16 00:00:00,7.33,C1013,United Kingdom
INV0292,P032,BAKING SET 9 PIECE RETROSPOT,3,2023-03-16 00:00:00,6.07,C1013,United Kingdom
INV0292,P044,VINTAGE DOMINOES,1,2023-03-16 00:00:00,3.05,C1013,United Kingdom
INV0292,P012,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-03-16 00:00:00,4.64,C1013,United Kingdom
INV0292,P029,LUNCH BAG RED RETROSPOT,1,2023-03-16 00:00:00,1.99,C1013,United Kingdom
INV0292,P040,IVORY KITCHEN SCALES,4,2023-03-16 00:00:00,7.23,C1013,United Kingdom
INV0293,P014,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-01-03 00:00:00,6.5,C1044,United Kingdom
INV0293,P002,WHITE METAL LANTERN,12,2023-01-03 00:00:00,3.06,C1044,United Kingdom
INV0293,P013,BOX OF VINTAGE JIGSAW BLOCKS,12,2023-01-03 00:00:00,7.23,C1044,United Kingdom
INV0294,P066,KNITTED UNION FLAG TEA COSY,2,2023-12-11 00:00:00,3.45,C1012,Spain
INV0294,P059,BLUE RETRO NIGHT LIGHT,6,2023-12-11 00:00:00,4.68,C1012,Spain
INV0294,P051,ASSORTED ICE CREAM FRIDGE MAGNETS,1,2023-12-11 00:00:00,0.95,C1012,Spain
INV0295,P056,CHRISTMAS HANGING HEART GLASS,12,2023-12-12 00:00:00,3.01,C1037,United Kingdom
INV0295,P039,MINI PAINT SET VINTAGE,1,2023-12-12 00:00:00,1.21,C1037,United Kingdom
INV0295,P011,IVORY KNITTED MUG COSY,24,2023-12-12 00:00:00,1.82,C1037,United Kingdom
INV0295,P055,GINGERBREAD MAN COOKIE CUTTER,1,2023-12-12 00:00:00,1.2,C1037,United Kingdom
INV0295,P014,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-12-12 00:00:00,7.57,C1037,United Kingdom
INV0295,P054,STARS GIFT TAPE,1,2023-12-12 00:00:00,0.57,C1037,United Kingdom
INV0295,P059,BLUE RETRO NIGHT LIGHT,3,2023-12-12 00:00:00,3.64,C1037,United Kingdom
INV0295,P052,FUNNY ANIMAL MAGNETS PACK OF 6,2,2023-12-12 00:00:00,0.9,C1037,United Kingdom
INV0296,P078,BATHROOM METAL SIGN,2,2023-02-28 00:00:00,3.5,C1022,United Kingdom
INV0296,P005,HAND WARMER UNION JACK,12,2023-02-28 00:00:00,2.12,C1022,United Kingdom
INV0296,P080,KITCHEN METAL SIGN,2,2023-02-28 00:00:00,4.07,C1022,United Kingdom
INV0296,P015,HOME BUILDING BLOCK WORD,4,2023-02-28 00:00:00,6.69,C1022,United Kingdom
INV0296,P014,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-02-28 00:00:00,6.82,C1022,United Kingdom
INV0296,P055,GINGERBREAD MAN COOKIE CUTTER,2,2023-02-28 00:00:00,1.41,C1022,United Kingdom
INV0296,P026,RETRO SPOT HEN PARTY NAPKINS,2,2023-02-28 00:00:00,0.86,C1022,United Kingdom
INV0297,P056,CHRISTMAS HANGING HEART GLASS,2,2023-09-24 00:00:00,3.62,C1014,Germany
INV0297,P020,AIRLINE BAG VINTAGE WORLD CHAMPION,3,2023-09-24 00:00:00,4.71,C1014,Germany
INV0297,P033,PINK FELT CRAFT TRINKET BOX,2,2023-09-24 00:00:00,2.11,C1014,Germany
INV0298,P075,SMALL MARSHMALLOW PINK T-LIGHT HOLDER,2,2023-05-08 00:00:00,0.93,C1005,United Kingdom
INV0298,P018,SAVE THE PLANET MUG,12,2023-05-08 00:00:00,1.1,C1005,United Kingdom
INV0298,P063,FOLK ART OWL HANGING DECORATION,1,2023-05-08 00:00:00,2.27,C1005,United Kingdom
INV0298,P076,LARGE MARSHMALLOW PINK T-LIGHT HOLDER,1,2023-05-08 00:00:00,1.15,C1005,United Kingdom
INV0298,P061,SET OF 3 FOLK ART BIRD ORNAMENTS,1,2023-05-08 00:00:00,6.53,C1005,United Kingdom
INV0299,P066,KNITTED UNION FLAG TEA COSY,2,2023-04-23 00:00:00,4.11,C1014,Germany
INV0299,P021,STRAWBERRY CERAMIC TRINKET BOX,1,2023-04-23 00:00:00,1.41,C1014,Germany
INV0299,P042,EDWARDIAN PARASOL NATURAL,3,2023-04-23 00:00:00,6.13,C1014,Germany
INV0299,P039,MINI PAINT SET VINTAGE,2,2023-04-23 00:00:00,1.32,C1014,Germany
INV0299,P034,RED FELT CRAFT TRINKET BOX,3,2023-04-23 00:00:00,1.68,C1014,Germany
INV0299,P008,POPPY'S PLAYHOUSE BEDROOM,2,2023-04-23 00:00:00,2.4,C1014,Germany
INV0300,P022,RECYCLED GLASS CANDLEHOLDER FERN,2,2023-02-25 00:00:00,2.74,C1012,Spain
INV0300,P071,PLASTERS IN TIN CIRCUS PARADE,1,2023-02-25 00:00:00,1.67,C1012,Spain
INV0300,P035,BLUE FELT CRAFT TRINKET BOX,3,2023-02-25 00:00:00,1.77,C1012,Spain
INV0300,P028,LUNCH BAG SUKI DESIGN,3,2023-02-25 00:00:00,1.85,C1012,Spain
